brand,model,year,mileage_km,city,price,price_type,transmission,body_color,inside_color,body_status,engine_liter,link
پژو,پژو، 206,2020,31000,تبریز,1280000000.0,lumpsum,دنده ای,نوک مدادی,خاکستری,بدون رنگ,1.4,https://bama.ir/car/detail-jxvgs7bo-peugeot-206ir-type2-1399
هیوندای,هیوندای، توسان,2017,95000,ابهر,6200000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,2.0,https://bama.ir/car/detail-oc6zxdiw-hyundai-tucsonix35-2.0l4wd-2017
نیسان,نیسان، مورانو,2009,150000,اصفهان / نیکبخت شرقی,4300000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,3.5,https://bama.ir/car/detail-fvtwn279-nissan-murano-le-2009
بی وای دی,بی وای دی، سانگ پلاس DMi,2025,0,تهران / فرمانیه,8700000000.0,lumpsum,اتوماتیک,خاکستری,-,بدون رنگ,1.5,https://bama.ir/car/detail-anpg7m59-byd-songplusdmi-1.5liter-2025
تویوتا,تویوتا، پرادو  چهار در,2010,240000,ارومیه,17500000000.0,lumpsum,اتوماتیک,سفید,کرم,بدون رنگ,4.0,https://bama.ir/car/detail-x2i1vsil-toyota-prado4doors-6cylinderonroad-2010
فونیکس,فونیکس، آریزو 6 پرو,2024,17000,تنکابن,3880000000.0,lumpsum,اتوماتیک,مشکی,-,صافکاری بدون رنگ,1.5,https://bama.ir/car/detail-cybary42-fownix-arrizo6pro-1403
فردا,فردا، T5,2023,38000,بابل,4650000000.0,lumpsum,اتوماتیک,بژ,نوک مدادی,بدون رنگ,1.5,https://bama.ir/car/detail-uv7zte49-farda-t5-1402
تویوتا,تویوتا، لندکروز چهار در,2010,250000,ارومیه,18500000000.0,lumpsum,اتوماتیک,سفید,مشکی,یک لکه رنگ,4.0,https://bama.ir/car/detail-mmzly7k3-toyota-landcruiser4door-v64000cc-2010
چانگان,چانگان، ایدو,2015,215000,کرج / گوهردشت,1800000000.0,lumpsum,اتوماتیک,مشکی,بژ,صافکاری بدون رنگ,1.6,https://bama.ir/car/detail-mibskxa2-changan-eado-2015
تیبا,تیبا، صندوق دار,2016,145000,سپیدان,790000000.0,lumpsum,دنده ای,مشکی,نقره ای,چند لکه رنگ,1.5,https://bama.ir/car/detail-kkylqoxm-tiba-sedan-sx-1395
پژو,پژو، 2008,2019,85000,شمیرانات,3750000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-z5h3t094-peugeot-2008-1398
شاهین,شاهین، G دنده ای,2023,81000,ممسنی,1770000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-wfpsvuhe-shahin-g-1402
نیسان,نیسان، رونیز,2007,274000,تبریز,3680000000.0,lumpsum,دنده ای,نوک مدادی,کرم,بدون رنگ,2.4,https://bama.ir/car/detail-ixdcawpi-nissan-roniz-1386
ساینا,ساینا، S,2025,9500,تهران / شهرک شهید باقری,1250000000.0,lumpsum,دنده ای,سفید,خاکستری,بدون رنگ,1.5,https://bama.ir/car/detail-uuwzbcjr-saina-manuals-mtgas-1404
پژو,پژو، پارس,2015,218000,شیراز / شهر صدرا,1040000000.0,lumpsum,دنده ای,خاکستری,بژ,بدون رنگ,1.8,https://bama.ir/car/detail-uyostby0-peugeot-pars-mt-1394
تارا,تارا، دنده ای V1 پلاس,2026,0,قم / زنبیل‌آباد (شهید صدوقی),2120000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.6,https://bama.ir/car/detail-nfov5o8z-tara-v1p-6mt-1405
پراید,پراید، صندوق دار,2001,500000,پاکدشت,370000000.0,lumpsum,دنده ای,سفید,خاکستری,چند لکه رنگ,1.3,https://bama.ir/car/detail-yqgqu5is-pride-sedan-1380
مکث موتور,مکث موتور، کلوت,2024,42000,سیرجان,4200000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,2.4,https://bama.ir/car/detail-dsza30ns-maxmotor-kalut-attype2-1403
کوییک,کوییک، GXR,2024,52000,بوشهر,1140000000.0,lumpsum,دنده ای,سفید,نقره ای,بدون رنگ,1.5,https://bama.ir/car/detail-defmzabc-quick-gxr-lmt-1403
شاهین,شاهین، اتوماتیک CVT,2024,60000,شیراز / دشت چنار,1790000000.0,lumpsum,اتوماتیک,سفید,مشکی,یک لکه رنگ,1.5,https://bama.ir/car/detail-cuaxpwpu-shahin-gautomatic-cvt-1403
تیبا,تیبا، هاچ بک,2018,145000,بابل,850000000.0,lumpsum,دنده ای,اطلسی,نقره ای,بدون رنگ,1.5,https://bama.ir/car/detail-ilbxoltr-tiba-hatchback-ex-1397
پراید,پراید، 131,2020,110000,تهران / کهریزک,650000000.0,lumpsum,دنده ای,سفید,خاکستری,چند لکه رنگ,1.3,https://bama.ir/car/detail-tg5rbm0t-pride-131-se-1399
فونیکس,فونیکس، آریزو 8 (Z8),2025,1690,همدان,6250000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,2.0,https://bama.ir/car/detail-zfscmpqf-fownix-arrizo8-excellent-1404
لوکانو,لوکانو، L8,2026,0,تهران / سعادت‌آباد,9500000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,2.0,https://bama.ir/car/detail-3a9ejmto-lucano-l8-2.0literturbo-1405
لوکانو,لوکانو، L7,2026,0,تهران / سعادت‌آباد,7300000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-e1g5vhru-lucano-l7-1.6literturbo-1405
تارا,حواله تارا، دنده ای V1 پلاس,2026,0,مشهد / احمدآباد,30000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.6,https://bama.ir/car/detail-tsevdu1v-tara-v1p-6mt-1405
کیا,کیا، سراتو,2010,222000,تهران / تهرانپارس غربی,2850000000.0,lumpsum,اتوماتیک,مشکی,-,صافکاری بدون رنگ,2.0,https://bama.ir/car/detail-pxvjgq0u-kia-cerato-2000-2010
پژو,پژو، 207,2023,47000,مشهد / ابوطالب,1625000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.6,https://bama.ir/car/detail-pvjicsbe-peugeot-207-mt-1402
جک,جک، جی 4,2024,31000,اصفهان / برازنده,2050000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,1.5,https://bama.ir/car/detail-w1sqau2e-jac-j4-1403
تویوتا,تویوتا، کمری,2007,223000,تهران / سهروردی,4250000000.0,lumpsum,اتوماتیک,سفید,کرم,دو لکه رنگ,2.4,https://bama.ir/car/detail-cgpjscyd-toyota-camry-glx-2007
لوکانو,لوکانو، L7,2026,0,تهران / سعادت‌آباد,7400000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-tzmph1ky-lucano-l7-1.6literturbo-1405
شاهین,شاهین، پلاس اتوماتیک AT,2026,0,تبریز,2650000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-zfjmqlmb-shahin-plusat-at6-1405
مکث موتور,مکث موتور، کلوت,2023,17800,تهران / اتحاد,3450000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,2.4,https://bama.ir/car/detail-wmzyni9v-maxmotor-kalut-attype2-1402
تویوتا,تویوتا، کمری,2013,170000,تبریز,6700000000.0,lumpsum,اتوماتیک,سفید صدفی,کرم,بدون رنگ,2.5,https://bama.ir/car/detail-eadca0pz-toyota-camry-glx-2013
پراید,پراید، 111,2014,400000,تهران / دریاچه شهدای خلیج فارس,610000000.0,lumpsum,دنده ای,خاکستری,نقره ای,چند لکه رنگ,1.3,https://bama.ir/car/detail-fwlzoi3c-pride-111-se-1393
دنا,دنا، معمولی,2014,125000,ارومیه,1300000000.0,lumpsum,دنده ای,سفید,خاکستری,بدون رنگ,1.7,https://bama.ir/car/detail-nihadvpl-dena-1.7-1393
لوکانو,لوکانو، L8,2026,0,تهران / سعادت‌آباد,9600000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,2.0,https://bama.ir/car/detail-bar5u9tv-lucano-l8-2.0literturbo-1405
فیدلیتی,فیدلیتی، پرایم,2023,39000,کرج / شهرک بنفشه,4210000000.0,lumpsum,اتوماتیک,مشکی,مشکی,یک لکه رنگ,1.5,https://bama.ir/car/detail-cyhavx86-fidelity-prime-5seater-1402
پژو,پژو، 405,2002,400000,تهران / 17 شهریور,385000000.0,lumpsum,دنده ای,عنابی,مشکی,چند لکه رنگ,1.8,https://bama.ir/car/detail-o4aiof3b-peugeot-405-glx-1381
بسترن,بسترن، B30,2017,116000,اصفهان / مرداویج,2279000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,1.6,https://bama.ir/car/detail-iftxrk9q-besturn-b30-at-1396
تارا,تارا، دنده ای V1 پلاس,2024,15800,بندرعباس,1750000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-cqenbtxa-tara-v1p-6mt-1403
کوییک,کوییک، دنده ای S,2025,0,اصفهان / احمدآباد,1150000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-bv5m8ll1-quick-manuals-1404
نیسان,نیسان، رونیز,2008,300000,رشت / آزادگان,3100000000.0,lumpsum,دنده ای,نقره ای,خاکستری,دو لکه رنگ,2.4,https://bama.ir/car/detail-6fkc7akv-nissan-roniz-1387
پژو,پژو، 207,2018,100000,اصفهان / شاهزید,1795000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,1.6,https://bama.ir/car/detail-gn39kpjz-peugeot-207-at-1397
پراید,پراید، 111,2018,84000,مشهد / عبدالمطلب,750000000.0,lumpsum,دنده ای,سفید,-,یک درب رنگ,1.3,https://bama.ir/car/detail-ve6f5gqa-pride-111-se-1397
کوییک,کوییک، دنده ای,2022,35000,بابل,980000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-qzji072y-quick-manual-1401
سوزوکی,سوزوکی، گراند ویتارا (مونتاژ),2010,206000,شمیرانات,3250000000.0,lumpsum,اتوماتیک,مشکی,مشکی,دو لکه رنگ,2.4,https://bama.ir/car/detail-niotasra-suzuki-grandvitarair-at2.4-1389
هیوندای,هیوندای، آزرا (گرنجور),2010,330000,شیراز / لاله,4100000000.0,lumpsum,اتوماتیک,سفید,کرم,دو درب رنگ,3.3,https://bama.ir/car/detail-0ol7f8ay-hyundai-azera-6cylinder-2010
دنا,حواله دنا، پلاس EF7P,2026,0,ساوه,50000000.0,lumpsum,دنده ای,مشکی,-,بدون رنگ,1.7,https://bama.ir/car/detail-mdfony8l-dena-plusef7p-6mt-1405
تویوتا,تویوتا، کرولا کراس هیبرید,2025,0,قزوین,7350000000.0,lumpsum,اتوماتیک,سفید صدفی,خاکستری,بدون رنگ,2.0,https://bama.ir/car/detail-5n4vg6a8-toyota-corollacrosshybrid-2.0liter-2025
پیکان,پیکان، وانت,2010,4000000,کرج / 350 متری,450000000.0,lumpsum,دنده ای,سفید,مشکی,چند لکه رنگ,1.7,https://bama.ir/car/detail-6a8vody5-peykan-pickup-cng-1389
ساینا,ساینا، S,2022,34000,تهران / امیرآباد,1000000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-il3edayu-saina-manuals-mtgas-1401
پراید,پراید، 151,2022,123000,قدس,863000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.3,https://bama.ir/car/detail-tyiepx5b-pride-151-se-1401
دنا,دنا، معمولی,2020,43000,همدان,1620000000.0,lumpsum,دنده ای,مشکی,-,بدون رنگ,1.7,https://bama.ir/car/detail-t1p259iu-dena-1.7-1399
ام وی ام,ام وی ام، 315هاچ بک,2016,133000,تهران / شارق شرقی,1090000000.0,lumpsum,دنده ای,مشکی,-,بدون رنگ,1.5,https://bama.ir/car/detail-mocbtq84-mvm-315hatchback-basic-1395
مزدا,مزدا، 3 نیو صندوق دار,2018,140000,تهران / سعادت‌آباد,4750000000.0,lumpsum,اتوماتیک,سربی,مشکی,بدون رنگ,2.0,https://bama.ir/car/detail-u0yv3f6t-mazda-3sedan-2.0ltype4-1397
کوییک,کوییک، دنده ای,2020,39000,کرج / مصباح,950000000.0,lumpsum,دنده ای,سفید,خاکستری,بدون رنگ,1.5,https://bama.ir/car/detail-aecmaerj-quick-manual-1399
دنا,دنا، پلاس EF7,2022,42000,تهران / آرارات,1700000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.7,https://bama.ir/car/detail-isvurrqp-dena-plus-basicmanual-1401
زوتی,زوتی، آریو,2018,162000,اصفهان / دستگرد,1850000000.0,lumpsum,اتوماتیک,سفید,مشکی,یک لکه رنگ,1.6,https://bama.ir/car/detail-s5immxax-zotye-Ario-1.6l-1397
سمند,سمند، LX,2018,215000,زاهدان,1200000000.0,lumpsum,دنده ای,سفید,کرم,یک لکه رنگ,1.7,https://bama.ir/car/detail-gap1yjuq-samand-lx-ef7cng-1397
نیسان,نیسان، سیلفی e-POWER,2024,4000,ارومیه,6900000000.0,lumpsum,اتوماتیک,خاکستری,-,بدون رنگ,1.2,https://bama.ir/car/detail-wofcv2io-nissan-sylphyepower-maxedition-2024
تارا,حواله تارا، دنده ای V1 پلاس,2026,0,میاندوآب,65000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.6,https://bama.ir/car/detail-7hsbmuqw-tara-v1p-6mt-1405
جک,جک، S3,2023,55000,بندرعباس,2600000000.0,lumpsum,اتوماتیک,مشکی,خاکستری,بدون رنگ,1.6,https://bama.ir/car/detail-rrc0h2gf-jac-s3-at-1402
جک,جک، S5,2016,182000,مشهد / محله جاهدشهر,2400000000.0,lumpsum,دنده ای,سفید,-,دو لکه رنگ,2.0,https://bama.ir/car/detail-sefhqg8d-jac-s5-mt2000-1395
ری را,ری را، 1.7 لیتر توربو,2025,25000,شیراز / زرهی,3300000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,1.7,https://bama.ir/car/detail-sne9vpj5-reera-1.7literturbo-6at-1404
مزدا,مزدا، 3 نیو صندوق دار,2017,52500,تهران / نارمک,5000000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,2.0,https://bama.ir/car/detail-8cbdxgwa-mazda-3sedan-2.0ltype4-1396
تویوتا,تویوتا، کرولا,2015,150000,قائم شهر,5150000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,2.0,https://bama.ir/car/detail-x84tacbl-toyota-corolla-gli-2015
پژو,پژو، 207,2020,120000,اصفهان / باغ نگار,1800000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.6,https://bama.ir/car/detail-ar0nquet-peugeot-207-manualpanorama-1399
سمند,سمند، LX,2017,256000,یزد,740000000.0,lumpsum,دنده ای,سفید,-,کامل رنگ,1.7,https://bama.ir/car/detail-m9qs0qef-samand-lx-ef7cng-1396
فونیکس,فونیکس، آریزو 6 پرو,2024,13000,مشهد / الهیه,3800000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,1.5,https://bama.ir/car/detail-xmykptfj-fownix-arrizo6pro-1403
پورشه,پورشه، پانامرا,2012,80000,تهران / سعادت‌آباد,25900000000.0,lumpsum,اتوماتیک,سرمه ای,بژ,بدون رنگ,4.8,https://bama.ir/car/detail-fs2uikxl-porsche-panamera-4s-2012
پژو,پژو، پارس,2022,86500,کرج / فردیس,1350000000.0,lumpsum,دنده ای,سفید,بژ,دو لکه رنگ,1.8,https://bama.ir/car/detail-yukfmzt1-peugeot-pars-mt-1401
تیبا,تیبا، هاچ بک,2018,112000,کرج / گوهردشت,819000000.0,lumpsum,دنده ای,سفید,نوک مدادی,صافکاری بدون رنگ,1.5,https://bama.ir/car/detail-ibzqcneq-tiba-hatchback-ex-1397
لوکانو,لوکانو، L8,2026,0,تهران / 17 شهریور,8820000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,2.0,https://bama.ir/car/detail-wk2svjck-lucano-l8-2.0literturbo-1405
پراید,پراید، صندوق دار,2004,350000,تبریز,275000000.0,lumpsum,دنده ای,سرمه ای,-,بدون رنگ,1.3,https://bama.ir/car/detail-enfys9pd-pride-sedan-1383
هایما,هایما، S7,2017,111000,قدس,2750000000.0,lumpsum,اتوماتیک,سفید,-,بدون رنگ,1.8,https://bama.ir/car/detail-8wsejpi5-haima-s7-1.8lturbo-1396
هیوندای,هیوندای، النترا,2017,62000,اصفهان / مشتاق,5350000000.0,lumpsum,اتوماتیک,مشکی,مشکی,بدون رنگ,2.0,https://bama.ir/car/detail-d6x3ezni-hyundai-elantra-2.0l-2017
پراید,پراید، صندوق دار,2002,350000,تهران / میدان ولیعصر,230000000.0,lumpsum,دنده ای,یشمی,خاکستری,دور رنگ,1.3,https://bama.ir/car/detail-83odi2sy-pride-sedan-1381
تویوتا,تویوتا، کرولا هیبرید,2025,0,تهران / عباس‌آباد,5550000000.0,lumpsum,اتوماتیک,سفید,مشکی,بدون رنگ,1.8,https://bama.ir/car/detail-anjlxioi-toyota-corollahybrid-1.8liter-2025
چانگان,چانگان، CS 35 (مونتاژ),2019,215000,تهران / هروی,2230000000.0,lumpsum,اتوماتیک,سفید,-,صافکاری بدون رنگ,1.6,https://bama.ir/car/detail-qfxxhoeh-changan-cs35ir-1398
سمند,سمند، سورن,2022,0,ارومیه,1600000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.7,https://bama.ir/car/detail-haezeqvp-samand-soren-plus-1401
لوکانو,لوکانو، L8,2026,0,قم / آزادگان,8820000000.0,lumpsum,اتوماتیک,مشکی,-,بدون رنگ,2.0,https://bama.ir/car/detail-r850ieba-lucano-l8-2.0literturbo-1405
شاهین,شاهین، GL دنده ای,2025,20000,تهران / آرارات,1900000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.5,https://bama.ir/car/detail-7nlvkmu6-shahin-gl-1404
تارا,حواله تارا، دنده ای V1,2024,0,ساوجبلاغ,177000000.0,lumpsum,دنده ای,سفید,ذغالی,بدون رنگ,1.6,https://bama.ir/car/detail-eylzdyji-tara-manual-1403
رانا,رانا، پلاس,2023,74000,اصفهان / بهارستان,1500000000.0,lumpsum,دنده ای,سفید,خاکستری,گلگیر تعویض,1.6,https://bama.ir/car/detail-lf3mcm08-runna-plus-tu5-1402
سمند,سمند، سورن,2025,0,سیرجان,2000000000.0,lumpsum,دنده ای,مشکی,مشکی,بدون رنگ,1.7,https://bama.ir/car/detail-cxtrnmg2-samand-soren-pluscng-1404
لوکانو,لوکانو، L7,2026,0,قم / انسجام,7620000000.0,lumpsum,اتوماتیک,مشکی,-,بدون رنگ,1.6,https://bama.ir/car/detail-xjcvy1bf-lucano-l7-1.6literturbo-1405
رنو,رنو، اسکالا,2016,290000,تهران / مرزداران,3000000000.0,lumpsum,اتوماتیک,سرمه ای,مشکی,دو لکه رنگ,1.6,https://bama.ir/car/detail-zrfljoih-renault-scala-1.6-2016
اطلس,اطلس، دنده ای,2024,33500,تهران / اوقاف,1280000000.0,lumpsum,دنده ای,سفید,-,بدون رنگ,1.5,https://bama.ir/car/detail-dc9f7anz-atlas-g-mt-1403
تیبا,تیبا، هاچ بک,2021,170000,اسلام شهر,840000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-wxltrjdy-tiba-hatchback-ex-1400
سمند,سمند، سورن,2023,34000,یاسوج,1700000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.7,https://bama.ir/car/detail-fwjsknvo-samand-soren-plus-1402
کوییک,کوییک، دنده ای S,2022,90000,اسلام شهر,997000000.0,lumpsum,دنده ای,سفید,مشکی,بدون رنگ,1.5,https://bama.ir/car/detail-wk6ikjfv-quick-manuals-1401
